Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1991","1991","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1992","1992","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1993","1993","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1994","1994","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1995","1995","t","830","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1996","1996","t","87","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1997","1997","t","6","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1998","1998","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","1999","1999","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2000","2000","t","0.15","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2001","2001","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2002","2002","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2003","2003","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2004","2004","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2005","2005","t","19","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2006","2006","t","75","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2007","2007","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2008","2008","t","65","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2009","2009","t","19","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2010","2010","t","90","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2011","2011","t","198","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2012","2012","t","95","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2013","2013","t","2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2014","2014","t","414.96","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2015","2015","t","1389.34","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2016","2016","t","1556.08","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2017","2017","t","1955.19","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2018","2018","t","3158.61","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2019","2019","t","19959.57","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2020","2020","t","72000.09","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2021","2021","t","65102.74","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01444","Sesame seed","2022","2022","t","42386.23","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1961","1961","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1962","1962","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1963","1963","An","12","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1964","1964","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1965","1965","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1966","1966","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1967","1967","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1968","1968","An","36000","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1969","1969","An","39545","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1970","1970","An","23025","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1971","1971","An","9737","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1972","1972","An","7402","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1973","1973","An","4001","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1974","1974","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1975","1975","An","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1976","1976","An","3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1977","1977","An","8","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1978","1978","An","2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1979","1979","An","30","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1980","1980","An","32","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1981","1981","An","22","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1982","1982","An","5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1983","1983","An","19","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1984","1984","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1985","1985","An","5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1986","1986","An","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1987","1987","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1988","1988","An","29","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1989","1989","An","168","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1990","1990","An","93","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1991","1991","An","40","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1992","1992","An","126","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1993","1993","An","256","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1994","1994","An","726","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1995","1995","An","155","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1996","1996","An","2055","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1997","1997","An","1923","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1998","1998","An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","1999","1999","An","357","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2000","2000","An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2001","2001","An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2002","2002","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2003","2003","An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2004","2004","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2005","2005","An","385","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2006","2006","An","84","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2007","2007","An","66","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2008","2008","An","3200","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2009","2009","An","800","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2010","2010","An","686","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2011","2011","An","1996","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2012","2012","An","105","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2013","2013","An","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2015","2015","An","185","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2018","2018","An","2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5908","Export Quantity","02122","Sheep","2019","2019","An","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1961","1961","t","20","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1963","1963","t","2880","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1964","1964","t","15590","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1965","1965","t","12320","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1966","1966","t","18741","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1967","1967","t","18735","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1968","1968","t","17136","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1969","1969","t","18771","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1970","1970","t","14594","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1971","1971","t","15585","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1972","1972","t","9242","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1973","1973","t","12870","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1974","1974","t","12515","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1975","1975","t","18925","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1976","1976","t","8270","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1977","1977","t","6564","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1978","1978","t","4695","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1979","1979","t","1899","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1980","1980","t","2819","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1981","1981","t","4784","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1982","1982","t","3634","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1983","1983","t","4201","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1984","1984","t","1266","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1985","1985","t","1086","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1986","1986","t","1411","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1987","1987","t","2898","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1988","1988","t","1723","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1989","1989","t","1189","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1990","1990","t","1005","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1991","1991","t","5436","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1992","1992","t","5114","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1993","1993","t","3979","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1994","1994","t","3988","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1995","1995","t","5970","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1996","1996","t","8598","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1997","1997","t","5328","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1998","1998","t","5494","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","1999","1999","t","3492","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2000","2000","t","2245.7","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2001","2001","t","4753","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2002","2002","t","3556","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2003","2003","t","3361","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2004","2004","t","2344","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2005","2005","t","2913","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2006","2006","t","5287","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2007","2007","t","4663","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2008","2008","t","4379","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2009","2009","t","8487","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2010","2010","t","7371","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2011","2011","t","5518","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2012","2012","t","7005","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2013","2013","t","9549","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2014","2014","t","9210.86","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2015","2015","t","9369.18","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2016","2016","t","6968.41","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2017","2017","t","6380.35","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2018","2018","t","7229.77","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2019","2019","t","7566.49","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","5155.4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","5897.57","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","3749.77","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1967","1967","t","21","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1968","1968","t","22","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1970","1970","t","12","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1971","1971","t","65","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1972","1972","t","107","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1973","1973","t","165","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1974","1974","t","156","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1975","1975","t","449","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1976","1976","t","409","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1977","1977","t","381","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1978","1978","t","381","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1979","1979","t","366","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1980","1980","t","506","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1981","1981","t","473","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1982","1982","t","478","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1983","1983","t","479","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1984","1984","t","578","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1985","1985","t","581","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1986","1986","t","692","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1987","1987","t","648","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1988","1988","t","670","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1989","1989","t","532","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1990","1990","t","870","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1991","1991","t","1927","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1992","1992","t","1376","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1993","1993","t","1273","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1994","1994","t","1618","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1995","1995","t","942","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1996","1996","t","1061","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1997","1997","t","817","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1998","1998","t","643","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","1999","1999","t","393","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2000","2000","t","366.21","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2001","2001","t","191","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2002","2002","t","274","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2003","2003","t","384","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2004","2004","t","356","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2005","2005","t","348","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2006","2006","t","240","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2007","2007","t","195","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2008","2008","t","126","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2009","2009","t","86","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2010","2010","t","129","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2011","2011","t","96","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2012","2012","t","54","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2013","2013","t","82","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2014","2014","t","63.4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2015","2015","t","78.88","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2016","2016","t","119.2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2017","2017","t","109.84","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2018","2018","t","100.73","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2019","2019","t","128.16","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2020","2020","t","133.14","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2021","2021","t","72.77","A","Official figure",""
